peak,measure_RT,cand_structure,MS_score,retention_score
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@@H](C(O2)O)O)O)O)O)O)O)O,5.60 ,-5.194827557
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O[C@H]2[C@@H]([C@H]([C@@H](O2)[C@@H](CO)O)O)O)O)O,5.60 ,-5.571426392
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)OC2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O,5.60 ,-5.699322701
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O[C@H]2[C@@H]([C@H]([C@@H](O2)[C@@H](CO)O)O)O)O)O)O,5.60 ,-5.60633707
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O[C@H]2[C@H]([C@@H]([C@H](OC2O)CO)O)O)O)O)O)O,5.60 ,-5.56967926
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@](O1)(CO)OC[C@@]2([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O,5.60 ,-5.481666565
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@](O1)(CO)OC[C@@H]2[C@H]([C@@H]([C@](O2)(CO)O)O)O)O)O)O,5.60 ,-5.417975426
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@](O1)(CO)OCC2([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O,5.60 ,-5.575081348
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@](O1)(COC[C@@H]2[C@H]([C@@H]([C@](O2)(CO)O)O)O)O)O)O)O,5.60 ,-5.390701294
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O,5.60 ,-5.729399681
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O,5.60 ,-5.868944168
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O,5.60 ,-5.705434322
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O)O,5.60 ,-5.887953758
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@H]2O)[C@@H](CO)O)O)O)O)O)O,5.60 ,-5.60330534
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H]([C@H](OC2O)CO)O)O)O)O)O)O,5.60 ,-6.063621521
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.533280373
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@H]([C@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.737845421
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.704264641
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.936459541
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.625425816
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.852937698
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@@H](C=O)O)O)O)O)O)O,5.60 ,-5.277680874
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O,5.60 ,-5.568674088
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](OC([C@@H]2O)O)CO)O)O)O)O)O,5.60 ,-5.686857224
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H]([C@H](OC([C@@H]2O)O)CO)O)O)O)O)O,5.60 ,-5.850610733
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.393918991
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.559810638
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.482684135
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)O)O)O)O)O)O)O)O,5.60 ,-5.159572601
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)O)O)O)O)O)O)O)O,5.60 ,-5.366700172
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O,5.60 ,-5.279431343
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O)O)O)O)O)O)O)O,5.60 ,-5.34088707
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O)O)O)O)O)O)O)O,5.60 ,-5.55413723
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O,5.60 ,-5.466276646
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2[C@H](O[C@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O)CO)CO)O)O)O)O,5.60 ,-5.298501015
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O,5.60 ,-6.069920063
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O,5.60 ,-5.902729034
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O[C@@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O)O,5.60 ,-6.089361191
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O)O,5.60 ,-6.048739433
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]([C@@H]([C@@H](CO)O)O)C(=O)CO)O)O)O)O,5.60 ,-5.531202793
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H](C=O)[C@H]([C@@H]([C@@H](CO)O)O)O)O)O)O)O,5.60 ,-5.290419579
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O,5.60 ,-5.717674732
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O)O)O,5.60 ,-5.89995718
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](OC2O)CO)O)O)O)O)O)O,5.60 ,-5.947296143
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H]([C@@H](OC2O)[C@@H](CO)O)O)O)O)O)O,5.60 ,-5.657429695
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H]([C@H]([C@H](OC2O)CO)O)O)O)O)O)O,5.60 ,-6.14239645
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@]([C@H]2O)(CO)O)CO)O)O)O)O,5.60 ,-5.697985649
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.572422028
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.765106201
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.752101898
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@H]([C@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.974137306
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.676237583
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](OC([C@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.889858246
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@@H](C=O)O)O)O)O)O)O,5.60 ,-5.256747723
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H]([C@H](OC([C@@H]2O)O)CO)O)O)O)O)O,5.60 ,-5.717738628
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H]([C@H](OC([C@H]2O)O)CO)O)O)O)O)O,5.60 ,-5.50239563
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@H]([C@@H]([C@H](OC2O)CO)O)O)O)O)O)O,5.60 ,-5.819478989
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@H]([C@H](OC([C@@H]2O)O)CO)O)O)O)O)O,5.60 ,-5.901165962
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.434370041
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.607735634
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.528104782
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@]2([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O,5.60 ,-5.465637207
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)O)O)O)O)O)O)O)O,5.60 ,-5.200629234
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)O)O)O)O)O)O)O)O,5.60 ,-5.4071064
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O,5.60 ,-5.328443527
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@@](O2)(CO)O)O)O)O)O)O)O,5.60 ,-5.198578358
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@@H](C(O2)O)O)O)O)O)O)O)O,5.60 ,-5.337928772
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@](O2)(CO)O)O)O)O)O)O)O,5.60 ,-5.385071278
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O,5.60 ,-5.509396076
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)OC2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)OC3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O,5.60 ,-5.524727821
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O[C@@H]2[C@H]([C@H]([C@H](OC2O)CO)O)O)O)O)O)O,5.60 ,-6.035037041
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O[C@@H]2[C@H](OC([C@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.810850143
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O[C@H]([C@@H](CO)O)[C@@H]([C@@H](C=O)O)O)O)O)O)O,5.60 ,-5.162284374
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)OC2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O,5.60 ,-5.558609009
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)OC2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O)O)O,5.60 ,-5.735928059
19,114.61 ,C([C@H]([C@H]1[C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@H]2[C@@H](CO)O)O)O)O)O)O)O,5.60 ,-5.738578796
19,114.61 ,C([C@H]([C@H]1[C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@H]2O)[C@@H](CO)O)O)O)O)O)O,5.60 ,-5.54958725
19,114.61 ,C([C@H]([C@H]1[C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](OC2O)[C@@H](CO)O)O)O)O)O)O,5.60 ,-5.551569939
19,114.61 ,C([C@H]([C@H]1[C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](C(O[C@H]2[C@@H](CO)O)O)O)O)O)O)O,5.60 ,-5.796936035
19,114.61 ,C([C@H]([C@H]1[C@@H]([C@H]([C@@H](O1)O[C@H](CO)[C@H]2[C@@H]([C@H]([C@@H](O2)O)O)O)O)O)O)O,5.60 ,-5.37344408
19,114.61 ,C([C@H]([C@H]1[C@@H]([C@H]([C@@H](O1)O[C@H](CO)[C@H]2[C@@H]([C@H](C(O2)O)O)O)O)O)O)O,5.60 ,-5.454566956
19,114.61 ,C([C@H]([C@H]1[C@@H]([C@H]([C@@H](O1)OC[C@H]([C@H]2[C@@H]([C@H]([C@@H](O2)O)O)O)O)O)O)O)O,5.60 ,-5.242114067
19,114.61 ,C([C@H]([C@H]1[C@@H]([C@H]([C@@H](O1)OC[C@H]([C@H]2[C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O,5.60 ,-5.327273369
19,114.61 ,C(C1[C@H](C(C(C(O1)O)O)O)O[C@H]2C(C(C(C(O2)CO)O)O)O)O,5.60 ,-5.310935974
19,114.61 ,C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O,5.60 ,-5.030694962
19,114.61 ,C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O,5.60 ,-5.075472832
19,114.61 ,C(C1C(C(C(C(O1)OC2C(C(C(C(C2O)O)O)O)O)O)O)O)O,5.60 ,-4.888033867
19,114.61 ,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O,5.60 ,-5.010428905
19,114.61 ,C(C1C(C(C(C(O1)OCC2C(C(C(O2)(CO)O)O)O)O)O)O)O,5.60 ,-4.931614876
19,114.61 ,C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,5.60 ,-5.41827631
19,114.61 ,CO[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2[C@H]([C@H](C([C@H]([C@@H]2O)O)O)O)O)O)O)O,5.60 ,-5.336127281
19,114.61 ,O([C@@H]1[C@@H](O)[C@@H](O)[C@H](OC1O)CO)[C@H]2O[C@@H]([C@@H](O)[C@H](O)[C@@H]2O)CO,5.60 ,-5.689663887
19,114.61 ,O([C@@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]1CO)O)[C@@H]2O[C@H]([C@H](O)[C@H]2O)[C@H](O)CO,5.60 ,-6.041102409
19,114.61 ,OC[C@@H](O)[C@@H]1O[C@@H](O)[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,5.60 ,-5.378758907
19,114.61 ,OC[C@H]1O[C@H](OC[C@H]2OC(O)(CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,5.60 ,-5.197763443
19,114.61 ,OC[C@H]1OC(O[C@@H]2[C@H](O)C(O)O[C@H](CO)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,5.60 ,-5.699057579
19,114.61 ,OC1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,5.60 ,-5.691208839
20,115.00 ,OC[C@H](O)C(O)=O,1.000 ,-8.225011826
20,115.00 ,OCC(O)C(O)=O,1.000 ,-8.091097832
20,115.00 ,OC[C@@H](O)C(O)=O,1.000 ,-7.477298737
21,115.20 ,O=C(OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C,4.074 ,-4.491735458
21,115.20 ,O=C(O)C1(O)OC(C(O)CO)C(OC2OC(C)C(O)C(O)C2O)C(O)C1,4.074 ,-5.136222839
21,115.20 ,O=C(OC1C(O)C(O)C(OC1OC2C(O)C(O)C(O)OC2CO)CO)C,4.074 ,-4.482715607
21,115.20 ,O=C(OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O)C,4.019 ,-4.539729118
21,115.20 ,O=C(NCC1=NC=2C=CC=CC2N1)C3=CC=C(C=C3)S(=O)(=O)N4CCCC4,3.798 ,-3.928444386
21,115.20 ,O=C1NC=C(NC(=O)CSC=2N=C3C(=CC2CC)C(=CC=C3C)C)C(=O)N1,3.798 ,-2.161309719
21,115.20 ,O=C(NCC1=NC=2C=CC=CC2N1)C3=CC=CC(=C3)S(=O)(=O)N4CCCC4,3.798 ,-4.197873592
21,115.20 ,N=1N=C(N(C1SCC=2C(=NOC2C)C)CC=C)C3OC=4C=CC=CC4OC3,3.798 ,-1.90995872
21,115.20 ,O=C(NC1CN2C(=O)C3=CC(=CC=C3NC(=O)C2C1)C4=CSC=C4)CNC,3.798 ,-5.0265975
21,115.20 ,O=C1C=2C=CC=CC2N3C(=O)CCC3(C(=O)NC4=NC(=CS4)C)N1CCC,3.798 ,-2.9446702
21,115.20 ,O=C1NC(=S)N(C(O)=C1C2NCCC=3C=4C=C(OC)C=CC4NC32)C5CC5,3.798 ,-2.203664064
21,115.20 ,O=C(C=1C(=NOC1C(O)C)C=2SC=CC2)N3CCN(C4=NC=CC=C4)CC3,3.798 ,-3.334624052
21,115.20 ,N=1C=CSC1CNCC2OCC3=NC=C(C=4C=CC=5OCCOC5C4)N3C2,3.798 ,-5.646402836
21,115.20 ,N1=CC=C(N=C1NC2COC3C2OCC3NCC=4OC=CC4)C=5SC=CC5,3.798 ,-4.454650879
21,115.20 ,O=C(O)C=1N=C(C=2NC=3C=CC(O)=CC3C2C1)CC4=C(SC)N(C)CN4C,3.798 ,-3.050093174
21,115.20 ,O=C1C=2C=CC=CC2N3C(=O)CCC3(C(=O)NC4=NC=CS4)N1CC(C)C,3.798 ,-2.747317314
21,115.20 ,O=C(NC1=NC=CS1)CCC(=O)N2CC=3C=4C=C(OC)C=CC4NC3CC2,3.798 ,-2.466517925
21,115.20 ,O=C1C=2C=CC=CC2N3C(=O)CCC3(C(=O)NC4=NC=C(S4)C)N1CCC,3.798 ,-3.079327822
21,115.20 ,O=S(=O)(NC1CN(C)C(C2=NC(=NO2)C=3C=CC=CC3)C1)C=4C=CC=CC4,3.798 ,-2.762441158
21,115.20 ,O=C1C=2C=CC=CC2N3C(=O)CCC3(C(=O)NC4=NC=CS4)N1CCCC,3.798 ,-2.6237216
21,115.20 ,O=C1NC(C(=O)N1C2=CC=C3NC(OC3=C2)C=4C=CN=CC4)CCCSC,3.798 ,-4.158145428
21,115.20 ,O=C1C=2C=CC=CC2N(C(=O)C3N1CCC3)CC(=O)NC4=NC(=C(S4)C)C,3.798 ,-3.290689945
21,115.20 ,O=S(=O)(C1=CC=C(C=C1)CN2CCC(C3=NN=C(O3)C=4C=NC=CC4)C2)C,3.798 ,-4.569726944
21,115.20 ,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N,3.582 ,-5.586615086
21,115.20 ,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N,3.582 ,-5.283535957
21,115.20 ,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](CSCC[C@H]([NH3+])C([O-])=O)[C@@H](O)[C@H]1O,3.582 ,-4.069835663
21,115.20 ,O=C1CCC2C3CCC4(O)C=C(OS(=O)(=O)O)C=CC4(O)C3CCC12C,2.375 ,-2.854935646
21,115.20 ,O=C1C(OS(=O)(=O)O)=C(OC)C(=O)C(=C1C)CC=C(C)CCC=C(C)C,2.375 ,-1.448309898
21,115.20 ,O=C(O)C1=CC(OC)=C(OS(=O)(=O)O)C(=C1)CC=C(C)CCC=C(C)C,2.375 ,-1.723823309
21,115.20 ,O=C1CCC2C3CCC=4C=C(OS(=O)(=O)O)C(O)C(O)C4C3CCC12C,2.375 ,-2.609024525
21,115.20 ,O=C1CCC2C3CCC4=C(C=CC(O)(OS(=O)(=O)O)C4O)C3CCC12C,2.375 ,-2.198197365
22,121.48 ,[C@H]1(O)C(O)O[C@H](C=O)[C@H]([C@@H]1O)O,1.000 ,-5.350594521
22,121.48 ,[H][C@@]1(OC(=O)[C@@H](O)[C@@H]1O)[C@@H](O)CO,1.000 ,-5.459875107
22,121.48 ,[H][C@@]1(OC(=O)[C@@H](O)[C@H]1O)[C@@H](O)CO,1.000 ,-4.974986553
22,121.48 ,[H][C@@]1(OC(=O)[C@H](O)[C@H]1O)[C@H](O)CO,1.000 ,-5.754091263
22,121.48 ,[H]C(=O)C(=O)[C@@H](O)[C@H](O)[C@@H](O)CO,1.000 ,-5.103440285
22,121.48 ,[H]C(=O)C(=O)[C@@H](O)[C@H](O)[C@H](O)CO,1.000 ,-5.471520901
22,121.48 ,[H]C(=O)C(=O)[C@H](O)[C@@H](O)[C@H](O)CO,1.000 ,-5.461256027
22,121.48 ,C(C([C@@H]1[C@@H](C(C(=O)O1)O)O)O)O,1.000 ,-5.443270683
22,121.48 ,O[C@@H]([C@@H]1OC[C@H](O)[C@H]1O)C(O)=O,1.000 ,-5.511354923
22,121.48 ,O[C@@H](C=O)[C@@H](O)[C@@H](O)[C@H](O)C=O,1.000 ,-4.625938892
22,121.48 ,O[C@@H]1[C@H](O)[C@@H](O)C(=O)[C@@H](O)[C@@H]1O,1.000 ,-5.469356537
22,121.48 ,O[C@H](CC(O)=O)[C@H](O)[C@@H](O)C=O,1.000 ,-5.594035149
22,121.48 ,O[C@H]1[C@H](O)[C@@H](O)C(=O)[C@@H](O)[C@@H]1O,1.000 ,-5.05305481
22,121.48 ,O[C@H]1[C@H](O)[C@@H](O)C(=O)[C@H](O)[C@@H]1O,1.000 ,-5.455290794
22,121.48 ,O[C@H]1COC(O)(C[C@@H]1O)C(O)=O,1.000 ,-5.6867342
22,121.48 ,O1[C@@H]([C@H](O)[C@H](O)[C@@H](O)C1O)C=O,1.000 ,-5.231336117
22,121.48 ,O1[C@]([C@@H](O)[C@@H](O)C1=O)([C@H](O)CO)[H],1.000 ,-5.368095875
22,121.48 ,O1[C@H]([C@@H](O)[C@@H](O)[C@H](O)C1=O)CO,1.000 ,-5.366593361
22,121.48 ,OC[C@@H](O)[C@@H]1OC(=O)[C@H](O)[C@H]1O,1.000 ,-5.370975018
22,121.48 ,OC[C@H]1O[C@@H](O)[C@H](O)C(=O)[C@H]1O,1.000 ,-5.42146349
22,121.48 ,OC[C@H]1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,1.000 ,-5.463199615
22,121.48 ,OC[C@H]1OC(=O)[C@H](O)[C@@H](O)[C@H]1O,1.000 ,-5.178596497
22,121.48 ,OC[C@H]1OC(=O)C(O)C(O)C1O,1.000 ,-5.489301682
22,121.48 ,OC[C@H]1OC(O)C(=O)[C@@H](O)[C@@H]1O,1.000 ,-5.766143322
22,121.48 ,OC[C@H]1OC(O)C(=O)[C@@H](O)[C@H]1O,1.000 ,-5.42067194
22,121.48 ,OCC(=O)[C@@H](O)[C@H](O)CC(O)=O,1.000 ,-5.811766148
22,121.48 ,OCC(O)C1OC(=O)C(O)C1O,1.000 ,-5.429974556
22,121.48 ,OCC1OC(=O)C(O)C(O)C1O,1.000 ,-5.493679047
22,121.48 ,C(=O)(CC(=O)[C@H](O)[C@H](O)CO)O,1.000 ,-6.883502007
22,121.48 ,OC[C@H](O)[C@@H](O)CC(=O)C(O)=O,1.000 ,-6.403505802
22,121.48 ,OC[C@@H](O)[C@H](O)CC(=O)C(O)=O,1.000 ,-6.383780003
22,121.48 ,OCC(=O)[C@@H](O)[C@H](O)C(=O)CO,1.000 ,-6.169250488
22,121.48 ,OC[C@H]1OC(O)[C@H](O)C(=O)[C@@H]1O,1.000 ,-6.131331921
22,121.48 ,O[C@H]([C@H](O)CO)C(=O)[C@@H](O)C=O,1.000 ,-6.109914303
22,121.48 ,OC[C@@H](O)[C@@H](O)CC(=O)C(O)=O,1.000 ,-6.054794312
23,123.00 ,OC1OCC(O)C(O)C1O,8.378 ,-5.804064751
23,123.00 ,OCC1OC(O)C(O)C1O,8.260 ,-5.35184288
23,123.00 ,O=C(CO)C(O)C(O)CO,8.151 ,-6.847670555
