System,SMILES,RT,pubchem
dataset_82,CC(C)C1(CCOC(C1)(C)C)CCN(CC2=CC(=C(C=C2)OC)OC)C(=O)C,864.4,3788092
dataset_82,CC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)C(=O)NCC2=CC=CS2,864.4,18588870
dataset_82,CC1C(=O)NC2=C(O1)C=CC(=C2)C3=CSC(=N3)NC(=O)C4=CC(=C(C=C4)OC)OC,864.4,20995479
dataset_82,C1CCC2=NC3=C(C=C2C1)C(=O)N(C=N3)CC(=O)NCCCN4CCC5=CC=CC=C5C4,864.4,46353050
dataset_82,CCC1=NN=C(O1)C2=CC3=C(C=C2)C=CN3CC(=O)N4CCN(CC4)C5=CC(=CC=C5)OC,864.4,53013388
dataset_82,C1CN(CC1C2=NC(=NO2)C3=CC=CC=C3)C(=O)CC4=CSC=C4,864.4,87053043
dataset_82,CCC(=O)N(CC1CCCO1)CC(=O)N(CC2=CC3=C(C=C2)OCO3)CC4=C(C=CS4)C,864.5,4445269
dataset_82,CC1=NC(=CC=C1)NC(=O)C2=CN(C=C3C2=NN(C3=O)C4=CC=CC=C4)CCCOC,864.5,18570557
dataset_82,CC(=O)N1C(CC2=C1C=CC(=C2)S(=O)(=O)N3CCCCC3)C(=O)N(C)CC4=CC=CC=C4,864.5,20956507
dataset_82,CCC1=CC=C(C=C1)NC(=O)C2CC3=C(N2C(=O)C)C=CC(=C3)S(=O)(=O)N4CCCCC4,864.5,20956539
dataset_82,C1=CC=C(C=C1)NC(=O)NC2=NC(=CS2)CCC(=O)NC3=NC4=CC=CC=C4S3,864.5,27377232
dataset_82,C1CCC(=CC1)CCNC(=O)CC2=CSC3=NC(=CN23)C4=CC=CC=C4,864.5,53036805
dataset_82,CCC1=CC=CC=C1S(=O)(=O)N2CCC(CC2)N3CCN(C(=O)C3=O)CC4=CC=CC=C4,864.5,53084949
dataset_82,CCN1C2=C(C=CC(=C2)C3=NOC(=N3)CC4=CC(=C(C=C4)OC)OC)N=N1,864.5,53172601
dataset_82,C1CCC2(CC1)CN(CC2C(=O)NCC3=CC=CC=C3)S(=O)(=O)C4=CN=CC=C4,864.5,53183533
dataset_82,CC1=CC(=CC=C1)CN2C3=C(N=CC=C3)N(C2=O)CCNC(=O)CC(C)(C)C,864.5,71841075
dataset_82,CC1=C(C(=CC=C1)C)NC(=O)CN2C3=C(C(=O)N(C2=O)C4=CC=CC=C4)N(C(=C3)C)C,864.5,91906836
dataset_82,CC1=CC(=CC=C1)N2C(=O)C3=C(C=C(N3C)C)N(C2=O)CC(=O)N(C)C4=CC=CC=C4,864.5,91917073
dataset_82,COC1=CC(=C(C=C1)NC2=NC(=CS2)C(=O)NC3=CC4=C(C=C3)OCCO4)OC,864.6,16955115
dataset_82,CC1=C(C=C(C=C1)N2[C@@H]3CS(=O)(=O)C[C@@H]3N(CC2=O)CCC4=CC=CS4)C,864.6,22694737
dataset_82,CCCNC(=O)CSC1=NN=C(C=C1)N2C(=C3CCCC3=N2)C,864.6,50844727
dataset_82,COC1=CC(=C(C=C1)C2=NOC(=N2)CN3C4C(C(=O)N(C4=O)C5=CC(=CC(=C5)OC)OC)N=N3)OC,864.6,53017875
dataset_82,CCC1=CC=C(C=C1)CNC(=O)CCC2=NC(=C3C(=NOC3=N2)C)N4CCCC4,864.6,53115798
dataset_82,CN(C)S(=O)(=O)C1=CC=C(C=C1)C2=NN=C(O2)C(=O)NCC3=C(C=C(C=C3)OC)OC,864.6,53131941
dataset_82,CN(C)S(=O)(=O)C1=CC=C(C=C1)C2=NN=C(O2)C(=O)NCC3=CC(=C(C=C3)OC)OC,864.6,53131976
dataset_82,CCC(=O)NC1=CN=C(C=C1)N2C=C(N=C2)C(=O)N3CCN(CC3)C4=C(C=C(C=C4)C)C,864.6,53156942
dataset_82,CC1=CC(=C(C=C1)OC)NC(=O)N2CCC(CC2)C3=NC(=C(O3)C)C(=O)N4CCCC4,864.6,71837578
dataset_82,CC1=CC=C(C=C1)N2C3=C(C=CC=N3)N(C2=O)CC(=O)NC4=CC=CC=C4C,864.6,71841476
dataset_82,COC1=CC=CC=C1N2C(=O)CC(C2=O)SC3=CC=CC=C3N,864.7,290282
dataset_82,CCCCOC1=CC=C(C=C1)C(=O)NCC2=CC=CO2,864.7,3104616
dataset_82,CC1C(=O)NC2=C(O1)C=CC(=C2)C3=C(SC(=N3)NC(=O)CC(C)C)C,864.7,20995491
dataset_82,C1CCC(=CC1)CCNC(=O)CC2=CSC(=N2)NC3=CC=CC=C3,864.7,27377760
dataset_82,CC1=CC(=CC(=C1)N2[C@@H]3CS(=O)(=O)C[C@@H]3N(CC2=O)CCC4=CC=C(C=C4)OC)C,864.7,50751860
dataset_82,C1CC(C1)C2=NN=C(O2)C3=CC4=C(C=C3)OCO4,864.7,53017555
dataset_82,CCS(=O)(=O)C1=CC2=C(C=C1)OCC(=O)N2CC3=NC(=NO3)C4=CC=CC=C4,864.7,53101098
dataset_82,CC1=CC=C(C=C1)N(C)S(=O)(=O)C2=CN3CCCN(C(=O)C3=C2)C(C)C,864.7,53182968
dataset_82,C1CC1NC(=O)C2CCN(CC2)C3=NC4=C(S3)N=C(C=C4)C5=CC=CC=C5,864.7,53187263
dataset_82,CC1=C(C2=C(S1)C=CN(C2=O)CC(C)C)C(=O)NCC3=CC(=C(C=C3)OC)OC,864.7,87051582
dataset_82,CC(C)C1=NC(=NC=C1C(=O)O)N2CCN(CC2)C3=CC=C(C=C3)OC,864.7,91888336
dataset_82,COC1CCOC2(C1)CCN(CC2)S(=O)(=O)C3=CC=CC(=C3)OC,864.7,91907684
dataset_82,COC1=C(C=C(C=C1)CC2=NN3C(=NN=C3S2)CSC4=CC=CC=C4)OC,864.8,9506905
dataset_82,CC(C)CC(=O)NC1=CN=C(C=C1)N2C=C(N=C2)C(=O)NC3CCCCCC3,864.8,49665830
dataset_82,CC1(CN2C(=CC(=N2)C3=CC=CC=C3)C(=O)N1CC4=CC=C(C=C4)OC)C(=O)NCCCOC,864.8,50756541
dataset_82,CCC1=NC(=NO1)C2=CSC(=C2)S(=O)(=O)N3CCCC(C3)C(=O)NC(C)C,864.8,50829129
dataset_82,CCC1=CC=C(C=C1)C2=C(C(=NS2(=O)=O)N3CCCN(CC3)C(=O)NC4CCCC4)C,864.8,53187115
dataset_82,C1CCN(C1)C(=O)[C@@H]2C[C@@H](CN2C(=O)CCCC3=CNC4=CC=CC=C43)OC5=CC=CC=C5,864.8,110198462
dataset_82,CCN1C2=C(C=C(C=C2)C3=NOC(=N3)CNC(=O)C4=CC=CO4)SC5=CC=CC=C5C1=O,864.9,46365631
dataset_82,C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)CCCC3=NC(=NO3)C4=CN=CC=C4,864.9,50745273
dataset_82,CCOC(=O)C1=C(C(=C(N1C)C)CCC(=O)NCC2=CC3=C(C=C2)OCO3)C,864.9,50805528
dataset_82,CC1=CC(=NO1)C2CCCN2C(=O)C3=CC(=NO3)C4=CC=C(C=C4)OC,864.9,50809254
dataset_82,CCC1=NC2=C(C(=NO2)C)C(=O)N1CC(=O)NCC3=CC=CC=C3OCC,864.9,53086812
dataset_82,CC1=C(C(=CC=C1)C)N2C=CN(C(=O)C2=O)CC3=NC(=NO3)C4=CC=CC=C4,864.9,53157896
dataset_82,CC1=CC(=CC=C1)C2=NOC(=N2)CN3C=CN(C(=O)C3=O)C4=CC=CC=C4C,864.9,53157912
dataset_82,CC1=CC(=CC=C1)S(=O)(=O)N2CC3CN(CC(C2)O3)C(=O)C4CCCCC4,864.9,53164896
dataset_82,CCC(C)OC1=NC2=C(N1C)C(=O)N(C(=O)N2C)C,865,223541
dataset_82,CC(C)COC1=NC2=C(N1C)C(=O)N(C(=O)N2C)C,865,225223
dataset_82,CCCN1C=C(C(=N1)OCCC)C(=O)NC2=NC=CS2,865,16925581
dataset_82,CCN(CC)C1=NC=C(C=C1)C2=NOC(=N2)CN3CCN(CC3)C4=CC=CC(=C4)C,865,49666652
dataset_82,CC1=NC(=CC2=NN(C(=O)N12)CC(=O)NC3CCCC3)C4=CC=CC=C4,865,50927037
dataset_82,CC(C)CCNC(=O)CCCN1C2=CC=CC=C2C3=C1C(=O)N(N=C3)C,865,53022900
dataset_82,CCC1=CC=CC=C1NC(=O)CC2=C(N(C3=NC(=NN3C2=O)C4=CC=CC=C4)C)C,865,53048562
dataset_82,CC1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)C3=NN=C(O3)C(=O)NCC4CCCO4,865,53131880
dataset_82,CCCN1C=C(C2=C1N=CC=C2)C3=CCN(CC3)S(=O)(=O)C4=CC=C(C=C4)NC(=O)C,865,53161233
dataset_82,CC(C)(C)NC(=O)N1[C@H]2CC[C@@H]1C3=CN=C(N=C3C2)C4=CC=CC=C4,865,110196669
dataset_82,CN1CCC2=C(C1)C(=NN2C)CNC(=O)C3(CC3)C4=CC=C(C=C4)OC,865,124037479
dataset_82,CC1=C(C(=CC=C1)C)NC2=C(N=C3N2C=CN=C3)C4=CC=CC=C4,865.1,5228165
dataset_82,CC1=NOC2=NC=NC(=C12)N3CCC(CC3)C(=O)N4CCCC5=CC=CC=C54,865.1,20929318
dataset_82,CC1=CC=CC=C1C2CCCN2C(=O)NC3=CC(=C(C(=C3)OC)OC)OC,865.1,45925073
dataset_82,CC1=CC=C(C=C1)CNC(=O)C2(CN(CC(=O)N2CCC(C)C)S(=O)(=O)C)C,865.1,46275924
dataset_82,CC(=O)C1=CC=C(C=C1)NC(=O)C2=CN(C=C3C2=NN(C3=O)C4=CC=CC=C4)CCOC,865.2,18570484
dataset_82,C1CC2CN(C3=CC=CC=C3N2C1)C(=O)CCC(=O)NCC4=CC=CS4,865.2,20943464
dataset_82,CCOC1=C(C=C(C=C1)C2=CSC3=C2N=CN(C3=O)CC4=CC=CC=N4)OCC,865.2,45501372
dataset_82,C1CCC(CC1)NC(=O)NCCC2CCN(CC2)S(=O)(=O)C3=CC=CC=C3,865.2,50822792
dataset_82,C1CCCC(CC1)NC(=O)C2=CC=CC(=C2)CN3C4=CC=CC=C4C(=O)N5CCCC5C3=O,865.2,53031561
dataset_82,CC(C)(C)C1=CC(=NC2=CC=NN21)C(=O)NC3=CC=C(C=C3)C(=O)OC,865.2,53040922
dataset_82,CC(C)N1C=C(N=C1)S(=O)(=O)N2CCCC(C2)C(=O)NC3=CC=CC4=C3CCCC4,865.2,53085782
dataset_82,CCC1=NOC(=N1)C2=CN=C(C=C2)N3C=C(N=C3)C(=O)NC4CCCC4,865.2,53178813
dataset_82,CC1=C(C=NN1C2=NC=CC(=C2)C3=NC(=NO3)C4CC4)C(=O)NC(C)C,865.2,53179018
dataset_82,CCCC1=NOC(=N1)C2=CN=C(C=C2)N3C(=C(C=N3)C(=O)NC4CC4)C,865.2,53179179
dataset_82,CCCCN(C)C(=O)CN1C(=O)C2=C(C(=N1)C)SC(=N2)C3=CC=CC=C3,865.2,71840048
dataset_82,CC1=CC=C(C=C1)N2C(=C3C(=NN=C(C3=N2)N4CCCC(C4)C(=O)NCCC5=CCCCC5)C)C,865.3,20920521
dataset_82,CC1=CC2=C(C3=C(CCCC3)C(=O)O2)C(=C1)OC(C)C(=O)N[C@@H](C(C)C)C(=O)O,865.3,24279889
dataset_82,C1CCC(CC1)NC(=O)CN2C(=O)N3C=CN=C(C3=N2)N4CCC5=CC=CC=C5C4,865.3,53142475
dataset_82,CNS(=O)(=O)C1=C(N=CC=C1)NC2=CC=CC=C2,865.3,53151397
dataset_82,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)[C@@H](C(C)C)C(=O)O,865.4,60846
dataset_82,C1OC2=C(O1)C=C(C=C2)CNC(=O)CSC3=NC(=CS3)C4=CC(=CC=C4)[N+](=O)[O-],865.4,2243276
dataset_82,CCC(C)NC1=NC2=C(N1CC(COC3=CC=CC=C3)O)C(=O)N(C(=O)N2C)C,865.4,3159073
dataset_82,COC1=CC2=C(C=C1)NC=C2CCNC(=O)C3=C(C=C(C=C3)SC)OC,865.4,3161301
dataset_82,CC1CC(=O)N(C2=CC=CC=C2S1)CC(=O)NC3=CC4=C(C=C3)OCO4,865.4,3244869
dataset_82,C1OC2=C(O1)C=C(C=C2)CN3C(C4=CC=CC=C4C3=O)C(=O)NCCC5=CC=CC=C5,865.4,16003484
dataset_82,CCC1=CC=C(C=C1)CNC(=O)C2=NN3CC(N(C(=O)C3=C2)CC)(C)C(=O)NC4CCCC4,865.4,46279072
dataset_82,CC1=CC=C(O1)CNC(=O)C2=CC3=C(CCN3C(=O)C4=CC=C(C=C4)OC)C=C2,865.4,53160338
dataset_82,CC1=CC=C(O1)CNC(=O)CCC2=CON=C2C3=CC=CC=C3,865.4,53161724
dataset_82,CC(C)NC(=O)N(C1CC1)C2CCOC3(C2)CCN(CC3)C(=O)C4(CC4)C5=CC=CC=C5,865.4,91919909
dataset_82,CC1=C(C=C(C=C1)N2CCCS2(=O)=O)NS(=O)(=O)C3=C(ON=C3C)C,865.5,45574402
dataset_82,CC1=NC(=NO1)C2(CCN(CC2)S(=O)(=O)C3=C(C=CC(=C3)OC)OC)C,865.5,124038781
dataset_82,CC(C)(C)CC(=O)NC1=CC2=C(CCCN2C(=O)C3=CC=CO3)C=C1,865.6,7517273
dataset_82,CC1=CC=CC=C1OC2=NC=CN3C2=NN(C3=O)CC(=O)NC4=CC(=CC=C4)OC,865.6,49662755
dataset_82,C1CN(CCC1CNC(=O)NCC2=CC=CC3=CC=CC=C32)C(=O)OC4=CC=CC=C4,865.6,49689176
dataset_82,CC1=CC(=CC=C1)S(=O)(=O)N2CCCN(CC2)C3=NN(C(=O)C=C3)C4=CC=CC=C4,865.6,50789206
dataset_82,C1CN(CCN1C2=NC=CC=N2)C(=O)C3=C(C4=C(S3)N=CC=C4)N5C=CC=C5,865.6,50800548
dataset_82,CCC1=CC=C(C=C1)CNC(=O)CN2C=C(C3=CC=CC=C32)C4=NN=CO4,865.6,53027945
dataset_82,CCOC1=CC=C(C=C1)CNC(=O)C2(CCCCC2)C3=CC=C(C=C3)NC(=O)C,865.6,53110403
dataset_82,C1CCN(C(C1)C2=NC(=NO2)C3CC3)C(=O)C4=CNC5=CC=CC=C54,865.6,53191979
dataset_82,CSC1=CC=CC(=C1)NC(=O)C2CCCN(C2)C3=NC=NC4=C3N=C5N4CCCCC5,865.7,20912278
dataset_82,C1COC2=C(O1)C=CC(=C2)N3CC(CC3=O)NC(=O)C4=CC=C(C=C4)C5=CC=CC=C5,865.7,43971290
dataset_82,COC1=CC=CC(=C1)N2C=C(C3=CC=CC=C3C2=O)C(=O)OCC4=CC(=O)N5C=CC=CC5=N4,865.7,46391469
dataset_82,CC1=CC=CC=C1NC(=O)N(C)CC2=CSC=C2,865.7,47192139
dataset_82,COC1=CC(=C(C=C1)C(=O)N2CCCC2C3=NC(=NO3)C4=CC(=C(C=C4)OC)OC)OC,865.7,91888714
dataset_82,CC1=CC=C(C=C1)C2=C(N3C=CC=NC3=N2)NC4=CC(=CC(=C4)C)C,865.8,20417684
dataset_82,CC(CNC(=O)CC1CCN(CC1)S(=O)(=O)C2=CC=CC=C2)C3=CC=CC=C3,865.8,46294830
dataset_82,CCN1C=C(C(=C1CC(=O)NC2=C(C=CC(=C2)C)C)C(=O)O)C,865.8,53096068
dataset_82,CC1=CC=C(C=C1)NC(=O)CN2C(=CC(=N2)C)C(=O)NC3=CC4=C(C=C3)OCO4,865.8,53179821
dataset_82,C1CN(CC1C2=NC(=NO2)C3=CC=CC=C3)C(=O)C4=CC5=C(C=C4)C=CN5,865.8,87053046
dataset_82,C1=CC=C(C=C1)C2=CN=C(O2)C(=O)NC3=CC=C(C=C3)CC(=O)NCC4=CC=CS4,865.9,45504888
dataset_82,CCCN1C=C(C2=C1N=CC=C2)CCNS(=O)(=O)C3=CC=CC(=C3)C,865.9,53144860
dataset_82,CC1=CC2=C(N1)C=CC(=C2)CN3C(=O)C4=CC=CC=C4C3=O,866,325742
dataset_82,CC(CC(=O)N1CCN(CC1)C2=CC=CC=C2)S(=O)(=O)C3=CC4=C(C=C3)N(CC4)C(=O)C5CC5,866,20950719
dataset_82,CCOC(=O)C(=O)NC1=CC=C(C=C1)SCC2=NN=C(O2)C3=CC4=C(C=C3)OCO4,866,46383157
dataset_82,COC1=CC=C(C=C1)C2=NN=C(O2)COC3=CC=CC(=C3)NC(=O)C4=COC=C4,866,50841845
dataset_82,C1CCCN(CC1)C(=O)C2=CSC(=C2)S(=O)(=O)N3CCC(CC3)C(=O)NCC4=CC=CC=C4,866,53074847
dataset_82,C1CCCN(CC1)C(=O)C2=CC(=CN2)S(=O)(=O)N3CCCC(C3)C(=O)NC4CCCCC4,866,53079205
dataset_82,CCC1=CC=C(C=C1)C2=C(C(=NS2(=O)=O)N3CCCN(CC3)C(=O)NC(C)CC)C,866,53187130
dataset_82,C1CC1C2=NC(=NO2)C3CCN(C3)S(=O)(=O)C4=CC=CC=C4,866,91905604
dataset_82,CC1=CC=C(C=C1)N2C(=O)C3=C(C=C(N3C)C)N(C2=O)CC(=O)NC4=CC(=CC(=C4)OC)OC,866,91917043
dataset_82,C[C@@H](C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,866.1,667550
dataset_82,C1CC2=CC=CC=C2N(C1)C(=O)CN3C4=CC=CC=C4OC3=O,866.1,4794605
dataset_82,CC1=CC=C(C=C1)C2=NOC(=N2)C3CC(=O)N(C3)C4=CC(=C(C=C4)OC)OC,866.1,16955933
dataset_82,CCOC(=O)CNC(=O)NC1=CC=CC=C1C2=CC3=CC=CC=C3N2,866.1,20972899
dataset_82,CC1C(=O)NC2=C(O1)C=CC(=C2)C3=C(SC(=N3)NC(=O)C4=C(C=CC=C4OC)OC)C,866.1,20995511
dataset_82,C#CCOCC1CCN(CC1)S(=O)(=O)C2=CC=CC=C2,866.1,49670852
dataset_82,C1=CC=C2C(=C1)N=C(S2)C3=CSC(=N3)NC(=O)CN4C5=CC=CC=C5OC4=O,866.1,49671052
dataset_82,CCOC(=O)C1=C(NC(=C1C)C(=O)N2CCC(CC2)CC(=O)NCC3=CC=C(C=C3)OC(C)C)C,866.1,50787596
dataset_82,CCC1=CC=C(C=C1)N2C(=C(N=N2)C(=O)N3CCCCC3C)C4=CN=CC=C4,866.1,53125185
dataset_82,CCN1C(=CC=N1)C2=CSC(=C2)S(=O)(=O)NCC3=CC=CS3,866.1,53130974
dataset_82,C1CCCN(CC1)C2=C(C=CC(=C2)NC(=O)C3CC3)C(=O)N4CCCCC4,866.1,53146022
dataset_82,CC1=NN2C(=C(N=C2S1)C3=CC=CC=C3)CNC(=O)CC4=CSC=C4,866.1,53163104
dataset_82,CCC1=NN2C(=C(N=C2S1)C3=CC=CC=C3)CNC(=O)C4=CC=CS4,866.1,53163393
dataset_82,C1=CC=C(C=C1)C2=C(N3C=CC=CC3=C2)C(=O)C(=O)NC4=NC=CS4,866.2,1566178
dataset_82,CCC1=CC=C(C=C1)N2[C@@H]3CS(=O)(=O)C[C@@H]3N(CC2=O)CC4=CC=C(C=C4)OC,866.2,38997583
dataset_82,CC(C1=CC2=C(C=C1)OCCCO2)NC(=O)CN3C=C(C4=CC=CC=C43)C(=O)C5CC5,866.2,45020600
dataset_82,CCCN1C(=O)C2=CC(=NN2CC1(C)C(=O)NC3CCCC3)C(=O)NCC4=CC=CC(=C4)C,866.2,46279111
dataset_82,CC1=C(OC2=C1C(=NC(=N2)C)OCC(=O)NCC3=C(C=CC(=C3)OC)OC)C,866.2,46322026
dataset_82,CC(C)CCNC(=O)CN1C2=CC=CC=C2C=C(C1=O)S(=O)(=O)C3=CC=CC=C3,866.2,46394230
dataset_82,CC1(CN2C(=CC(=N2)C(=O)N(C)CC3=CC=CC=C3)C(=O)N1C)C(=O)NC4CCCCCC4,866.2,50758488
dataset_82,CC1=C(C=NN1C2=NN=C(C=C2)SCC3=CC=CC=C3)C(=O)NC4CC4,866.2,50844762
dataset_82,C1C[C@H]2[C@@H](C1)C3=C(C=CC(=C3)O)O[C@H]2C4=CC=C(C=C4)O,866.3,10286159
dataset_82,C1C(OC2=CC=CC=C2O1)C(=O)NCCC3=CNC4=CC=CC=C43,866.3,16409114
dataset_82,CCOC(=O)C1=CC(=CC=C1)NS(=O)(=O)C2=C(C=CC(=C2)C3=NNC(=C3)C)C,866.3,20947403
dataset_82,CC(C)CC(=O)N(CC1CCCO1)CC(=O)N(CC2=CC3=C(C=C2)OCO3)CC4=CC=CO4,866.3,45939706
dataset_82,C1=CC=C(C=C1)C2=NN=C(O2)CSC3=NN=C(S3)NC(=O)C4=CC=CC=C4,866.3,50820598
dataset_82,CC1=C(C=C(C=C1)NC(=O)C2CCCN(C2)S(=O)(=O)C3=CNC(=C3)C(=O)N4CCCC4)C,866.3,53079177
dataset_82,CN1C(=CC=N1)C2=CC(=CC=C2)C3=NOC(=N3)CCS(=O)(=O)C4=CC=C(C=C4)OC,866.3,53138429
dataset_82,COC1=CC(=C(C=C1)OC)NS(=O)(=O)C2=CC3=C(S2)CCN(C3)C(=O)C4CCC4,866.3,53156403
dataset_82,CCN1C=CC2=C(C1=O)C(=C(S2)C)C(=O)NCC3=CC=C(C=C3)SC,866.3,53167233
dataset_82,CC1=CC=C(C=C1)OCC(=O)NC2=CC3=C(C=C2)N(C(=O)C4=C(S3)N=CC=C4)C,866.3,53182579
dataset_82,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSC3=NN=C(O3)C4COC5=CC=CC=C5O4,866.4,43952821
dataset_82,CC1CCN(CC1)C(=O)C2=NN=C(O2)C3=CC=C(C=C3)S(=O)(=O)N4CCOCC4,866.4,50837209
dataset_82,COC1=CC=C(C=C1)C2=NSC(=C2N)C(=O)NCC3=CC=CS3,866.4,52906127
dataset_82,CC1=C(C(=NO1)C)C2=CC=C(C=C2)S(=O)(=O)NC3=CC=C(C=C3)C(=O)OC,866.4,53054424
dataset_82,CCN1C2=C(C=C(C=C2)C3=NOC(=N3)C(C)NC(=O)C4=CC=CO4)N=C(C1=O)C,866.4,53065166
dataset_82,CC1=CC=CC=C1CNC(=O)C2(CCCN(C2)C(=O)NC3=C(C=C(C=C3)OC)OC)C,866.4,53117243
dataset_82,C[C@H]1CN(C[C@@H]1C2=NC(=NO2)C3=CN=CC=C3)C(=O)NC4=CC5=C(CCC5)C=C4,866.4,87051931
dataset_82,C1CN(CCN1C2=CC=CC=C2)C(=O)CCCN3C(=O)C4=CC=CC5=C4C(=CC=C5)C3=O,866.5,2892073
dataset_82,CC1=CC(=NO1)COC(=O)C2=CC3=CC=CC=C3O2,866.5,8946179
dataset_82,C1CCC(C1)C(=O)N2CCCC(C2)C(=O)NC3=C(C4=C(S3)CCCC4)C(=O)N,866.5,23607785
dataset_82,CCOC(=O)C1=C(C(=CS1)C2=CC=C(C=C2)C)S(=O)(=O)N3CCN(CC3)C4=CC=CC=N4,866.5,42584818
dataset_82,CCNC(=O)N1CCCC(C1)C2=CC(=CC=C2)C(=O)NCC3=CC(=C(C=C3)C)C,866.5,50788844
dataset_82,CCOC1=CC=C(C=C1)CCNC(=O)C2CCCN(C2)C(=O)C3=C(C(=C(N3)C)C(=O)OCC)C,866.5,53067404
dataset_82,CC1=CC(=C(N1CC(=O)NC(C)C2=CC=C(C=C2)OC)C)C3=NN=C(O3)C4CCC4,866.5,53155373
dataset_82,CCC1=NOC(=N1)C2=CC(=NC=C2)N3C=C(N=C3)C(=O)NCC4=CC=CC=C4,866.5,53178666
dataset_82,CC(C)C1=NN2C=CC=C(C2=N1)NC(=O)C3=CSC=C3,866.5,53190411
dataset_82,C1CSCCN1C2=NC=C(C(=N2)C3=CC=CC=C3)C(=O)O,866.5,91915906
dataset_82,CN(CC1=CC=CC=C1)C(=O)C2CCN(CC2)S(=O)(=O)CC3=CC=CC=C3,866.6,16016440
dataset_82,CCC1=CC=C(C=C1)CNC(=O)C2CCN(CC2)C(=O)CCC3=C(NC(=C3C)C(=O)OCC)C,866.6,50804163
dataset_82,CCS(=O)(=O)NC1=CC(=CC=C1)OCC2=NN=C(O2)C3=CC=C(C=C3)C,866.6,50842134
dataset_82,CN1C=C(C=C1C(=O)OC)S(=O)(=O)N2CCCC2C(=O)NC3=CC(=CC(=C3)OC)OC,866.6,53004008
dataset_82,CC1=CC=C(C=C1)NC(=O)N2CCC3=C(C2)C(=NN3C)C4=NC(=NO4)C5CC5,866.6,53018826
dataset_82,CCCN1C(=O)C2=C(N=CN2CC1(C)C(=O)NC3CCCC3)C(=O)NCCCC4=CC=CC=C4,866.6,53028958
dataset_82,CCOC(=O)CNC(=O)N1CCN(CC1)C2=NC3=CC=CC=C3N(C2=O)CC4=CC=CC=C4,866.6,53070021
dataset_82,CC1=CC=C(C=C1)N2C3=C(C(=N2)C)SC(=N3)N4CCCC(C4)C(=O)NCC5=CC=C(C=C5)N(C)C,866.6,53123100
dataset_82,C1CCC(C1)NC(=O)C2=CN(C=N2)C3=C(C=CC=N3)C4=NC(=NO4)C5=CC=CC=C5,866.6,53178556
dataset_82,C1CN(CCN1C(=O)CSC2=NC3=CC=CC=C3S2)C(=O)C4CC4C5=CC=CC=C5,866.7,45587452
dataset_82,COC1=CC=CC(=C1)CNC(=O)C2(CCCCC2)C3=CC=C(C=C3)NS(=O)(=O)C,866.7,53110521
dataset_82,CCC1=NOC(=N1)C2(CCCCC2)NC(=O)C3=CC(=CC=C3)N(C)C,866.7,53181934
dataset_82,CC(C)C1=NOC(=N1)C2(CCCCC2)NC(=O)C3=COC=C3,866.7,53181940
dataset_82,CC1(CC2CC(C1)(CN2C3=NC=NC(=C3[N+](=O)[O-])N)C)C,866.8,2960659
dataset_82,CC1CC2=CC=CC=C2N1S(=O)(=O)C3=C(C=CC(=C3)N4C(=O)CCS4(=O)=O)C,866.8,20996039
dataset_82,CC1=C2C(=NN(C(=O)C2=NN1C3=CC=CC=C3)CCC(=O)NCCC4=CCCCC4)C,866.8,46279416
dataset_82,CC1=CC(=C(C=C1)N2CCN(CC2)C(=O)C3=CC=C(C=C3)CN4C=NC=N4)C,866.8,46394815
dataset_82,CC1=CC=C(O1)CNC(=O)CN2C3=C(C=CC(=C3)S(=O)(=O)N(C)C)N4CCCCC4C2=O,866.8,53088470
dataset_82,CC1CCCCN1C(=O)CSC2=NN=C(O2)C3=CC(=C(C(=C3)OC)OC)OC,866.9,3683589
dataset_82,CC1C(=O)NC2=C(O1)C=CC(=C2)C3=C(SC(=N3)NC(=O)C4=CC(=C(C=C4)OC)OC)C,866.9,20995510
dataset_82,CCC1=NOC2=C1C(=O)N(C(=N2)C)CC(=O)NC3CCCC4=CC=CC=C34,866.9,53086834
dataset_82,CCCN1C=CC2=C(C1=O)C(=C(S2)C)C(=O)NCC3=CC=C(O3)C,866.9,53167268
dataset_82,CC1=C(SC(=N1)C2=CN=C(C=C2)N3CCN(CC3)C(=O)C4=NC=CC5=CC=CC=C54)C,866.9,53172875
dataset_82,CC1=NN=C2N1C=C(C=C2)C3=NOC(=N3)C4=CC=CC=C4,866.9,53173289
dataset_82,C1CCC(C1)NC(=O)C2=CN(C=N2)C3=NC=CC(=C3)C4=NC(=NO4)C5CC5,866.9,53178708
dataset_82,CC1=CC(=CC=C1)N2CCN(CC2)C(=O)C3CCC4=C(C3)C=C(S4)C(=O)N(C)C,866.9,71836521
dataset_82,CCN1C2=CC=CC=C2C3(C1=O)CCN(CC3)C(=O)NC4CCCCC4,866.9,91914370
dataset_82,CC1CCN2C(C1)C(C3=CC=CC=C3C2=O)C(=O)NC4=C(C=C(C=C4)OC)OC,867,20873147
dataset_82,CCN(C1=CC=CC=C1)C(=O)CC(C)S(=O)(=O)C2=CC3=C(C=C2)N(CC3)C(=O)C4CC4,867,20950710
